,text,date_published
1967,baby stop baby come think,2020-10-09
1969,vibes video absolutely amazing taeten back iconic ever ten confident words taeyong exuding leader vibes way speaks taeil adorable always especially one hundred million subscribers part donghyuck good hosting makes proud amen video mwamwa,2020-10-09
1970,ten voice charming love see baby come project,2020-10-09
1973,sm really knowing want,2020-10-09
1974,ten taeyong really answer question thoughtfully really amazed mindset indeed stan smart kings,2020-10-09
1975,0 19 haechan came photoshoot talked posed lol,2020-10-09
1977,haechan work together long time group superm left conversation,2020-10-09
1978,lol even ten taeyong think short honestly think nctzens take whatever get,2020-10-09
1981,1 23 ok ten almost died,2020-10-09
1982,yes please keep dropping content n keep watching everything like exam tomorrow,2020-10-09
1983,baby come,2020-10-09
1985,someone tell talking moon right calling taeil,2020-10-09
1986,sun moon best show periodt bye,2020-10-09
1988,talking bds means giving us surprise,2020-10-09
1990,taeyong supportive considerate asked mcs haechan taeil knew one would ask would feel show love real man,2020-10-09
1991,channel saw taeyong leader nct superm channel saw taeyong maknae line,2020-10-09
1992,ten solo coming nobody convince otherwise so10,2020-10-09
1995,protecc attacc importantly got taeten bacc,2020-10-09
1996,taeten heart oh god,2020-10-09
1997,english sub taeyong watch till end,2020-10-09
1998,taeten know badons,2020-10-09
1999,taeten forever,2020-10-09
2000,taeyong always supportive leader even though show joined sun moon one funniest chaotic content ever really inspiring lot thankful proud tyongf,2020-10-09
2005,haechan seen working together long time superm joke,2020-10-09
2006,taeyong turning interview back haechan want done yet exactly kind leadership nct needs,2020-10-09
2008,yoksi best leader uri tyong,2020-10-09
2009,maknae really bad usually drive hyungs v,2020-10-09
2014,im waiting sun moon merch,2020-10-09
2015,really love taeyong compliment ten vocals great leader best,2020-10-09
2016,uri leader n 10 baby dont stop,2020-10-09
2017,baby stop,2020-10-09
2020,taeten best buddies strong friendship,2020-10-09
2025,taeyong number 1 priority members angel best person best leader ever saranghae taeyong,2020-10-09
2026,aish haechan watchu mean work long time,2020-10-09
2027,ten cute,2020-10-09
2030,honestly best interview sun moon see really miss especially ten feels like acting sake viewers miss want actually feeling gonna put taeten together interview ask sign taeten together sun moon gonna bds2 swear feel,2020-10-09
2033,ty show sun moon started today congratulations hc 6th episode first thought shooting day,2020-10-09
2034,point youtubers road 100 milli let get,2020-10-09
2037,cute,2020-10-09
2040,ten solo want jope gets stations songs future,2020-10-09
2041,taeil haechan taeyong ten sweet sun moon charm awkwardness sweetness members really know one sweet close enough feel relaxed ofc 127 members really shows ten made connection everyone nct still holds despite preoccupied separate wayv schedules,2020-10-09
2042,5 29 ten question yall choose selfies haechan yes 5 35 taeyong yo stop lying saw 5 39 ten arent sm rookies days lolol,2020-10-09
2043,taeyong promoting members nothing new still sweet would love another taeten duo unit song promotion make great duo,2020-10-09
2045,wanna backup dancer,2020-10-09
2048,taeyong 1 44 sings come back infinite,2020-10-09
2049,lee taeyong best ten enthusiast missed sub unit lot baby stop ahead time wait next project,2020-10-09
2050,baby come iconic taeyong line bds gestures ten come closer ten refuses hmm,2020-10-09
2054,taeyong exposing photos ten saying sm rookies means remembers trainee days well crying ps supposed comment ty 1st congratulate sun moon haechan pointed sooo taeyong 1 best leaders tell,2020-10-09
2055,original divorce couple,2020-10-09
2056,taeil predicted yt subscribed channel sm,2020-10-09
2057,taeyong started malfunctioning im sorry ten follow,2020-10-09
2060,calling episode taeten hotter haechan sun complete yin yang taeil moon p taeten comeback nct2020 make world right mean luten might fave ten ship honestly taeten hottest nct ship soooo sm make happen,2020-10-09
2061,1 44 heard someone singing dasi dorawa dorawa dorawa ughhhhh inspirit heart,2020-10-09
2064,two ults,2020-10-09
2065,taeten nct superm xd find funny memtion fact baby stop managed second life think nctzen stan already,2020-10-09
2066,sun moon interviewers taeten questions,2020-10-09
2067,baedonzz pls make comeback,2020-10-09
2069,officially senseless know typed,2020-10-09
2070,tooooo shooort,2020-10-09
2071,series made happy thank haechan taeil,2020-10-09
2072,1 43 one talking taeyong casually singing infinite song come back,2020-10-09
2074,notice question feel partner asked taeten even nct sm ships,2020-10-09
2075,ten know would die,2020-10-09
2076,couple baby stop leader nct taeyong ten cameback yeeaa,2020-10-09
2077,really makes question trying fool us acting never meet superm lmfao,2020-10-09
2078,inflatable chair life getting sat nct also getting crushed nct,2020-10-09
2079,taeyong ten going make new song seems like even better title baby listen heart,2020-10-09
2082,taeten need baby dont stop 2020 version also baby come,2020-10-09
2083,taeyong kind supportive leader,2020-10-09
2084,get baby stop season 2,2020-10-09
2086,even joke around taeyong answers always honest sincere,2020-10-09
2087,imagine sm making sun moon pictures become bed light merchandise bought put bedroom wall close lamp see haechan sun taeil moon smilin omg creepy,2020-10-09
2088,baby come big spoiler,2020-10-09
2089,seen awhile liess,2020-10-09
2090,dashi dorawa dorawa dorawa dashi dorawaa even little bit taeyong im going kyaaaaaaaaa infinite nct vibe booooomm,2020-10-09
2091,next episode want yuta winwin pleaseeee,2020-10-09
2092,taeyong suggesting merch ideas lee soo man brain,2020-10-09
2093,see long time superm joke,2020-10-09
2094,omg taeten together imma cry,2020-10-09
2095,4 41 ten lmaoo rather short,2020-10-09
2096,ty thoughtful leader sigh,2020-10-09
2097,literally remember 2018 taeten feel nostalgic,2020-10-09
2098,waiting sun moon 00 line guest hope sun moon continue permanent contents nct daily,2020-10-09
2100,taeten relationship warms heart,2020-10-09
2101,waiting baby come better make happen,2020-10-09
2102,think sm give taeyong chance merch maker,2020-10-09
2103,1 44 taeyong singing infinite comeback ㅠㅠ old inspirit,2020-10-09
2104,sun moon merch buy,2020-10-09
2107,nct always think making hoe songs,2020-10-09
2108,leader taeyong showing strong video first congratulate taeil haechan even asked question show ten said incredibly comfortable taeyong,2020-10-09
2109,best sun moon ep,2020-10-09
2110,taeyong said ten singing skill improved lot actually smile widely ten vocal color one favorite sm 3rd nct dy jh really sounds good especially english,2020-10-09
2111,seen long time superm,2020-10-09
2112,taeyong manifesting ten solo behaviour agree,2020-10-09
2113,taeten best boy,2020-10-09
2114,lol ten fell bean bag catch hands,2020-10-09
2116,czennies experiencing tough schedule today,2020-10-09
2117,wait awsaz,2020-10-09
2118,skin glowing beauties,2020-10-09
2119,trying avoid seeing guess members video starts,2020-10-09
2120,sm stan best,2020-10-09
2121,much want yangyang x haechan awsaz also want haechan x ten awsaz idk want see bickering lol,2020-10-09
2122,1st episode 6th episode always wrong focus moon sun haechan taeil face reminds memes social media,2020-10-09
2123,age gapwho hyuckil hold mics people sun moon,2020-10-09
2126,ten taeyong talking like together superm past year,2020-10-09
2127,ten taeyong superm,2020-10-09
2128,taeyong shy haha hi taeyong joined nct 2020 project,2020-10-09
2129,making song filled vocal good guess thinking backup dancer got hate taking spotlight really want showing member talent humble king lee taeyong,2020-10-09
2130,taeyong bubble need like jacket number 7 taeyong sun moon make good merchandise,2020-10-09
2131,proud nct stan love guys,2020-10-09
2133,great thing see taeten together love energy please make one soon yuta dreamies,2020-10-09
2134,haechan say welcoooomeeee mood,2020-10-09
2135,taeten 2 0 ten hinted hahaha,2020-10-09
2136,waiting ten solo promotions,2020-10-09
2138,baby stop,2020-10-09
2139,way haechan say leave hahahahahah cutie,2020-10-09
2140,haechan seen work together group long time superm taeten,2020-10-09
2142,taeyong ten reason nctzen k pop great big thanks taeyong ten,2020-10-09
2144,lee yongheum back mind crying corner last time appeared channel almost two years,2020-10-09
2145,ten ten waiting new choreography nct dance channel,2020-10-09
2146,1 25 funny,2020-10-09
2147,way haechan tells leave tho,2020-10-09
2148,pair ive waitinggggg,2020-10-09
2149,one literally one taeyong make merchandise,2020-10-09
2150,taeyong selfless person ever seen definite angel,2020-10-09
2152,sad watching sun moon happy,2020-10-09
2154,went back sleep class,2020-10-09
2156,taeyong face bright,2020-10-09
2157,taeten friends since smrookies really like friendship need another collab,2020-10-09
2158,video understand superm isnt thing nct,2020-10-09
2159,taeyong making song filled ten vocals good sm taeyong said please listen,2020-10-09
2161,take simply declaration bds part 2,2020-10-09
2162,taeten everyone,2020-10-09
2164,acted n talked awkwardly like really seen years,2020-10-09
2165,one talking ten trapped lazybag,2020-10-09
2167,love acknowledge improvements nct supporting hyping one reasons sleep soundly,2020-10-09
2168,finally bubu,2020-10-09
2170,awww taeyong kind,2020-10-09
2171,feel like ten really loves words baby,2020-10-09
2172,one literally one even wayv members haechan guest comes show leave,2020-10-09
2174,episode flashback sm rookies,2020-10-09
2177,love taeil hahahaha funny love whatever haechan surely laugh,2020-10-09
2178,taeyong saying wishes 23 members fun performing without injuring best boy ever,2020-10-09
2180,taeyong saying wishes 23 members fun performing without injuring best boy ever,2020-10-09
2181,love taeyong ten always sync one carries whatever idea brought lovely ship,2020-10-09
2183,omo taeyong singing infinite come back 1 43 3333,2020-10-09
2186,forgetting ten taeyong together super,2020-10-09
2187,actually waiting jaehyun taeil,2020-10-09
2188,ten face falling couch beginning cute,2020-10-09
2189,gago ten hahaahha baby stop baby come liek rlly hahaahah,2020-10-09
2191,taeyong ten great memory remember picture smrookies like years ago shows care people around,2020-10-09
2192,taeyong randomly started singing infinite 다시 돌아와 could even stan harder went inspirit feels,2020-10-09
2193,taeyong singing come back taeyong inspirit,2020-10-09
2194,taeyong really great leader,2020-10-09
2197,wow taeyong long time,2020-10-09
2198,merchandise taeyong business mind haechan confidence want achieve,2020-10-09
2201,baby stop 2 0,2020-10-09
2202,complain show itsss tooooo shooorrrttttt,2020-10-09
2203,ok would see buying merchandise taeyong ten said came hahahahha,2020-10-09
2204,ty ten together boom,2020-10-09
2208,taeyeong appreciates ten vocals everyone taeyeong,2020-10-09
2209,ten thinking baby come baby come taeil come come haechan baby come taeil come taeyong ten ㅋㅋㅋㅋㅋ brain,2020-10-09
2210,one literally one guests sun moon problem orange thing know called end sitting floor,2020-10-09
2211,haechan taeil sun nd moon taeyong ten fire ice,2020-10-09
2212,taeyong saying wantsto make song ten vocal screaming phone yes oh goodmess yess please make happen,2020-10-09
2214,idk taeyong ten rivals trainee days lol,2020-10-09
2215,haechan tickeling trouser interview cuteeeee,2020-10-09
2216,got married,2020-10-09
2217,ten forgot something introduce 귀여운 텐 ㅋㅋㅋㅋㅋㅋㅋ,2020-10-09
2219,ty ten dont ask questions ep short,2020-10-09
2222,love taeten ones listen haechan telling leave,2020-10-09
2224,aaaaw ten nct 127 smrookies glad see together,2020-10-09
2225,finally see taeten,2020-10-09
2227,taeyong ten give sm idea make merchandize sun moon doomed,2020-10-09
2230,yess ten finally,2020-10-09
2232,taeyong ten seen long time well okay let pretend saw two together superm,2020-10-09
2233,ah love together need another taeten song please,2020-10-09
2234,ten love,2020-10-09
2237,seen long time lee taeyong proves members superm robots real,2020-10-09
2239,pls taeyong selfless considerate cant thats quality respect admire much wish could least little like self centred stubborn taeyong best boy taeyong best leader taeyong best person love,2020-10-09
2241,1 45 inspirits,2020-10-09
2242,baby dont stop cool,2020-10-09
2243,last song name,2020-10-09
2245,waiting bds2 smth else taeten hard,2020-10-09
2246,want taeil night light,2020-10-09
2248,omg wish got granted really hoping taeyong ten came together sun moon episodes bcz bds pairing came true really happy,2020-10-09
2249,6 episode finally someone said short 3 ty also one quickly gets haechan joke kekekeke love taeyongahhh,2020-10-09
2250,taeyong makes members laughing cute,2020-10-09
2251,glad ask question relationship always love groups talk friendship even taeyong ten even different units always put together way always catching eyes sm rookies debuting together first ever nct members 7th sense duo song nct 2018 ending superm taeyong ten much special memories together first nct members first nct duo super group sm 2 powerful men ruled everything sm knows deal always pairing,2020-10-09
2253,way got ridiculously excited saw taeten episode,2020-10-09
2254,make merchandise like lee taeyong 2020,2020-10-09
2256,see ten taeyong together always remember lucas singing baby stop,2020-10-09
2257,addicted show cannot wait upload next episode,2020-10-09
2258,chittaphrrrrrr ty track,2020-10-09
2259,philosopher said kaseyo,2020-10-09
2260,squad relaxed one known long time like family,2020-10-09
2261,ten talking sm rookies makes emotional,2020-10-09
2263,taeyong ten seen long time superm joke,2020-10-09
2264,starting believe inflatable orange sofa trap set sun moon lmao,2020-10-09
2267,talking like taeten never meet superm hahah,2020-10-09
2270,cute though,2020-10-09
2271,ten next baby come omg chitaphon,2020-10-09
2272,divorcees back together,2020-10-09
2273,baby come waiting,2020-10-09
2274,1 22 omg im sorry laughing,2020-10-09
2276,think nana turn last episode short waiting nana yesterday,2020-10-09
2277,enough selfless taeyong leader selfish think advance solo career tyongfs waiting,2020-10-09
2278,baby come,2020-10-09
2279,someone please make sun moon merch,2020-10-09
2280,hair almost thesame color nct 2018 different hairstyles little darker,2020-10-09
2283,waiting baby stop pt2,2020-10-09
2285,taeyong saying ten colleague omg truely divorced,2020-10-09
2288,taeyong said hope 23 members fun performing without injured 1 priority pure love nctzen really hope way hope members happy healthy 3 3 3,2020-10-09
2289,taeyong inspirit,2020-10-09
2291,laugh hard hard haechan said leave,2020-10-09
2292,aaahhh short long wait next ep,2020-10-09
2293,im go sleep online class tomorrow morning daang watching hahaha,2020-10-09
2296,baby come another hoe song,2020-10-09
2297,baby come okay sm make happen,2020-10-09
2298,taeyong head like _merch_ imma make _a merch_,2020-10-09
2299,taeyong head like _merch_ imma make _a merch_,2020-10-09
2302,first guests refused leave haechan said infamous leave,2020-10-09
2304,mention sm rookies nostalgic,2020-10-09
2306,mood lights taeil face count,2020-10-09
2307,welcome back ten nct daily,2020-10-09
2308,nct 2020 comeback taeyong still best leader,2020-10-09
2309,taeyong hope 23 members enjoy performing get injured also taeyong want song full ten vocals backup dancer taeyong best leader cannot change mind,2020-10-09
2311,spoiler bds 2 0 clowning,2020-10-09
2314,realize sun moon scary backsong,2020-10-09
2315,one laughed much seeing ten fall back beginning,2020-10-09
2316,took notice members sang baby stop,2020-10-09
2317,1 44 taeyong sing infinite come back crying,2020-10-09
2320,want moon taeil sun haechan mood light,2020-10-09
2321,5 52 laughing hard ten face,2020-10-09
2322,taeyong amazing leader,2020-10-09
2323,ten chose pictures haechan yes selcas d1d taeyong lie seen hahahaha taeyong expose haechan like,2020-10-09
2325,love nct,2020-10-09
2327,taeyong talk fast cutie,2020-10-09
2328,saw taeyong ten literally said owemji stop baby stop,2020-10-09
2329,need taeyong start thinking first advance solo career solo fanbase tyongfs itching success,2020-10-09
2330,nothing harchan saying leave best thing,2020-10-09
2334,short felt,2020-10-09
2335,show best sun moon dynamics unique please let show lives long long time,2020-10-09
2338,5 20 taeil talking 100m subscribers appreciate make happen lmao ahahahahahhaha really youtubers aside idol,2020-10-09
2339,one taeyong sees cute customized nct stuff would great merch,2020-10-09
2340,im screamingggg taeten,2020-10-09
2342,3 04 taeil taeil audience dying laughter another episode taeil funny without trying,2020-10-09
2344,still waiting 1 yuta shotaro 2 powerful 00 line 3 foreign swaggers 4 kun taeyong mark leader special adding mark cause 7dream fixed unit 5 mark half special edition jh yt jw hc 6 winwin love story special edition yt ti ten 7 yy hendery xj special cause 8 shotaro sungchan special 9 chenji special 10 95 line special ive missing guys since last vlive hope hc ti enough times filming photoshooting time,2020-10-09
2345,duo,2020-10-09
2346,one even full sun guest today asked question mc,2020-10-09
2347,baby stop please stop perform l love sexy,2020-10-09
2348,would love see ten taeyong another song together hope happens,2020-10-09
2349,taeyong leader hope 23 members fun performance without injured number 1 priority love care song performance safety members first,2020-10-09
2350,im happy watch sun moon every nightlove nct,2020-10-09
2351,divorced couple,2020-10-09
2352,iam curious ten still feel annoy haechan date cameback im cant wait,2020-10-09
2353,omg taeten long time see nct,2020-10-09
2354,really miss duo wish would return unit time,2020-10-09
2356,woaaaah video alone get many things taeyong great leader selfless prioritize members lot safety happiness never forget congratulate members achievement often make compliment members growth always great supporter support members success gosh really love taeyong proud fan,2020-10-09
2358,leader ty really caring asked hosts feelings show,2020-10-09
2359,4 42 guests wanna leave,2020-10-09
2360,ten taeyong pretending superm exist lmao,2020-10-09
2362,moon taeil mood lighting would funny,2020-10-09
2363,hahaha nice good friends share dream grew together,2020-10-09
2366,taeil secretly loves seeing guests reaction hyuck tells leave lmao,2020-10-09
2369,sun moon way funny loved interview,2020-10-09
2370,whaatt baby come ten said 2yr ago guys jeno n nana bds concept,2020-10-09
2371,orange sofa thingy getting nerves lol every episode least one member fall back thing rest soo confused sit end sitting one floor,2020-10-09
2372,happiness success angel taeyong bubu,2020-10-09
2373,taeil 100 million subscribers gain nctzens moon asking,2020-10-09
2376,wonder next,2020-10-09
2378,love see guys perfect combination 3,2020-10-09
2382,taeyong precious baby entire universe,2020-10-09
2383,baby come please sm dont shy,2020-10-09
2385,oooh ty tiny infinite reference,2020-10-09
2386,baby stop line,2020-10-09
2387,please sun moon content forever wkwkwk,2020-10-09
2391,sm please give baby stop season 2,2020-10-09
2393,sun moon content longer duration ㅠㅠ,2020-10-09
2396,one literally one nctzens one literally one,2020-10-09
2397,ten taeyong competitive since trainee become powerful duo nct working together superm love friendship many fans ship really love combination,2020-10-09
2398,taeten nct really feels like home hope really song together,2020-10-09
2399,taeyong wanting make merch theses days,2020-10-09
2400,sorry late kings quiz,2020-10-09
2401,taeyong leader goals tbh amazing leader,2020-10-09
2402,taeten hope next comeback duo,2020-10-09
2405,baby dont stop 2 0,2020-10-09
2406,taeyong want 23 members fun injury free sweeeet also hope interview johnny yuta jaehyun jungwoo crazy hillarious,2020-10-09
2408,haechan give spoiler ten solo dance,2020-10-09
2409,petition sun moon merchandises,2020-10-09
2410,tae ten cuteeee,2020-10-09
2411,basically whole video taeyong best leader,2020-10-09
2412,0 22 taeyong looks like mentally done clownery haechan taeil bring lmao,2020-10-09
2413,haechan taeil really cycling social tolerance much greater mine,2020-10-09
2414,taeyong want life please bless angel,2020-10-09
2415,come back,2020-10-09
2416,know baby stop ver2 coming,2020-10-09
2417,named channel nct daily rlly meant cant even keep days,2020-10-09
2418,really nice see haechan taeil make members comfortable episode previous ones well content never thought,2020-10-09
2420,taeyong looking baby dont stop ten super wait ok lemme shut listen mama taeyong,2020-10-09
2423,one haechan know combination fantastic amazing gorgeous aigoo,2020-10-09
2424,baby come looks like good idea im gonna wait happen soon 베돈즈,2020-10-09
2428,one literally one ten lee loosing balance sitting couch lmao mood,2020-10-09
2429,get photos sun moon haechan taeil face sns want print display room,2020-10-09
2431,know good taeyong hairstyle could cause death dangerously attractive u know,2020-10-09
2432,episode cute taeyong showing leader whenever speak delightful hear ten answer questions serious tone guess mean always remember ten funny clips,2020-10-09
2433,hope taeyong stop humble talents please selfish,2020-10-09
2434,taeten best duo fight,2020-10-09
2437,00 line please,2020-10-09
2438,update everyday please,2020-10-09
2444,bds 2 0 ten so10 make happen please,2020-10-09
2447,joy happiness loml taeten,2020-10-09
2448,taeyong hope 23 members fun performing without injured 1 priority im gonna cry taeyong best leader,2020-10-09
2451,omg taeten want cry rn,2020-10-09
2452,3 04 taeil forgetting mc job moment taeil thing,2020-10-09
2453,love two together sweet amount talent ten taeyong bodies gosh wish another duet soon,2020-10-09
2455,someone hold fly korea beg taeyong marry adopt kill tries sanity,2020-10-09
2457,one waiting haechan say kaseyo 가세요 lol idk enjoy much,2020-10-09
2458,u see comment may know ur bias u still bias nct pick anymore,2020-10-09
2460,taeyong frame nd take eyes,2020-10-09
2463,half sun moon episodes haechan taeil boasting sun moon hahaha,2020-10-09
2464,taeyong back dancer selfless leader wants everyone shine,2020-10-09
2465,one literally one son moon introducing taeyong ten meanwhile ten taeyong crackheads,2020-10-09
2467,ten looks happy around tae,2020-10-09
2470,much precious taeyong gonna,2020-10-09
2471,nct 2020 spirit,2020-10-09
2473,baby come wait,2020-10-09
2474,omg taeil singing infinite debut song come back 1 43 nctzen insprit heart cannot,2020-10-09
2475,need sun moon want haechan taeil best vocalist frnds,2020-10-09
2476,one even dreamies even haechan taeil taeyong seeing dreamies 7 jersey need hope make sell taeyong seeing taeil haechan sun moon cut hope make goods well made taeyong aiming next line sm director let make money,2020-10-09
2477,nct 20202 love,2020-10-09
2479,man oh man know better person taeyong whole world,2020-10-09
2481,haechan seen u work together group superm joke u,2020-10-09
2482,lets get sun moon road 100m subs,2020-10-09
2484,swear hyuckil funny also need ten solo taeyong best leader,2020-10-09
2486,one feels taeyong talking really fast like rapping want say orange stuf back taken lot casualties,2020-10-09
2487,ahh wish get another song like bds baby come one works lolol,2020-10-09
2488,please give baby stop season 2,2020-10-09
2489,ten sold merchandise sm think hsjhjshjshjsh,2020-10-09
2491,watching suddenly misfit team vlive omg screwed,2020-10-09
2492,ten comeback nct daily omooo,2020-10-09
2493,collectively waiting bds daughter baby come release 3 weeks promotion,2020-10-09
2494,know beautiful taeyong face taeyong personality,2020-10-09
2495,short love watching chat joke around together,2020-10-09
2496,lool formal precise sun moon episode hahahaha,2020-10-09
2501,baby come spoiler,2020-10-09
2502,way haechan asked leave hahaha direct like okay done bye leave hahaha,2020-10-09
2505,sun nd moon bringing fav pairs,2020-10-09
2509,haechan came photoshoot thinj talked often posted 0 22 taeyong look like fckng care,2020-10-09
2510,taeyong ten meet always talk sm rookies make happy must one grup even yuta say miss ten want play together nct 2020 project,2020-10-09
2512,nct2020 ships sunk comeback sails one one still wait luwoo,2020-10-09
2514,taeyong warming guy like everyone feel comfortable love free natural,2020-10-09
2515,miss taeyong ten much please let work duo unit,2020-10-09
2516,taeten back yasssss,2020-10-09
2517,imagine concepts could make,2020-10-09
2518,ohhhh yesss taeten world domination,2020-10-09
2519,like ten idea lamp taeil smiling face open night,2020-10-09
2520,make sun moon official channel subscribe anyone else,2020-10-09
2521,nct guest ask question host,2020-10-09
2522,5 51 stop repeating video second ten oppa really charming 6 13 ten oppa funny makes stop laughing,2020-10-09
2523,need jaemin jaehyun sun moon,2020-10-09
2525,oi merch ideas see,2020-10-09
2526,expected ten taeyong,2020-10-09
2527,missed ten nct 127 members gotten much greater senses,2020-10-09
2528,taeil setting bar high competing pewdiepie,2020-10-09
2529,gw liat ten insecure,2020-10-09
2531,bds vers 2 please,2020-10-09
2532,one chenle 6 00,2020-10-09
2533,taeyong said hope 23 fantastic performances without getting injured flashbacked dreadful dream concert practically slipped performing wet stage ending year haechan injured,2020-10-09
2534,need baby stop season 2 please give,2020-10-09
2535,oh god miss sun moon content,2020-10-09
2536,sm already takes money ten tyong suggest sun moon bed light merchs us feeling like clowns cause buy,2020-10-09
2537,taeten guesting separate episode sun moon okay okay guys see hinting working tgt bds part 2,2020-10-09
2541,auto remember ty track ty track,2020-10-09
2542,see also taeyong recongnize ten vocal capabilities expected leader hope ten really time shine,2020-10-09
2543,see yuta episodes,2020-10-09
2545,love youuuuuuuuuu birthday guess bday gift thank need taeten content future,2020-10-09
2546,lee taeyong mom nct sweetest bean ever congratulations sun moon haechan little demonic child 6th episode one congratulated us,2020-10-09
2548,really love haechan energy love taeil softness love taeyong leadership love ten,2020-10-09
2550,taeyong ten acting like seen superm promotions,2020-10-09
2552,really want see taeten unit even tho superm together wanna see making vlive dancing humming performing two alone taeyong ten perfectly matched,2020-10-09
2553,rest peace,2020-10-09
2554,nct daily drop taeten content taeten shippers please let know real imagination,2020-10-09
2555,always love taeyong attitude way speak smiles laugh even sit still,2020-10-09
2557,omg short pd nim please make show longer,2020-10-09
2559,yes ten would like night lamp taeil face,2020-10-09
2560,baby come baby dont stop baby dont like whats nct baby,2020-10-09
2561,jaehyun taeyong make scream,2020-10-09
2562,really budget gather 23 people make content content recycle sun moon pictures sm rookies lol sm,2020-10-09
2563,still waiting jaewoo jungjae,2020-10-09
2565,taeten content thank sun moon,2020-10-09
2567,vlive nct u,2020-10-09
2568,love youu,2020-10-09
2569,taeten back,2020-10-09
2571,one literally one 2 45 ten thought,2020-10-09
2572,one literally one teayong members safe get injured 1 priority cares sweet,2020-10-09
2573,1 43 ty singing infinite come back,2020-10-09
2574,ten oh bursts tl burst mind hc lie want ten 0,2020-10-09
2575,dose happiness cuteness,2020-10-09
2577,taeyong concerned members health always nation leader behaviour,2020-10-09
2578,cant handle sweet ahhhh,2020-10-09
2579,shy drop merch,2020-10-09
2581,tens face copying taeil 5 54,2020-10-09
2582,2 25 omg promote song like baby stop 3 weeks next time yes sir,2020-10-09
2583,interview feels comfortable,2020-10-09
2585,sun moon merchandise bcs,2020-10-09
2587,stylist made taeten hair want give huge hug,2020-10-09
2588,quite late cuz mark jeno yangyang sungchan live yea really love nct interacts like together since birth really love much also happy new nct contents every week gosh heaven,2020-10-09
2589,haechan right sun moon best content,2020-10-09
2590,aaaaaaaa atlast taeten content,2020-10-09
2591,2018 baby stop 2020 baby come 2021 baby walk,2020-10-09
2592,haechan attractive nothing facts,2020-10-09
2593,love haechan confidence ahahahahha,2020-10-09
2594,really love taeten friendship happy see together,2020-10-09
2598,taeten rujuk yeyyy,2020-10-09
2599,past baby stop baby come,2020-10-09
2600,next song together called baby come hahaha im ready,2020-10-09
2601,hope get lot support nctzen wayzennie work hard,2020-10-09
2602,lmaoo keep intro guest,2020-10-09
2603,wait putanginaaaa regretted watched asap like gago baka taeten yan aaaaaaa,2020-10-09
2605,meanwhile haechan always kaseyo,2020-10-09
2606,really hve replace orange bubble chair one,2020-10-09
2607,got misfit vlive wlelfed,2020-10-09
2608,one even new members taeyong taeyong joined nct 2020 project corner mf leader babe cannot joined,2020-10-09
2609,hope taeyongten appearance sun moon hint new promotion bds pt 2,2020-10-09
2610,bored haechan,2020-10-09
2611,2 13 ten thought ty want,2020-10-09
2612,maknaes ep 1 yangyang jisung 99 liners ep 2 lucas mark xiaojun hendery bear like members ep 3 kun haechan chenle new babies ep 4 shotaro sungchan awsaz bros ep 5 taeil doyoung renjun jeno baby come unit ep 6 taeyong ten _sun moon_ wait list johnny yuta jaehyun winwin jungwoo jaemin,2020-10-09
2613,2 11 lol haechan actually said work together nct sub says group weird bcs superm,2020-10-09
2614,ten falls air sofa like boink expect cozy hard confused eyes wide open ㅋㅋㅋ cuteee أ أ,2020-10-09
2615,ten falls air sofa like boink expect cozy hard confused eyes wide open ㅋㅋㅋ cuteee أ أ,2020-10-09
2617,come far might well say bds 2 0 anticipating baby stop 2 0,2020-10-09
2620,leave special words,2020-10-09
2621,one literally one taeyong speaking like rapping wants ten backup dancer,2020-10-09
2622,hearing talk sm rookies days make emotional idk,2020-10-09
2625,ahh good old couple taeten,2020-10-09
2626,taeyong giving sm ideas new merch nctzens wallets aight imma head,2020-10-09
2627,5 24 yo everyone let make 100 million accounts,2020-10-09
2629,haechan u flu think voice little bit different,2020-10-09
2632,im waiting sun moon merch hahahahahaha,2020-10-09
2633,taeyong exposing haechan taeil filmed episodes one day,2020-10-09
2634,think sun moon content content popular international fans k netz coz look comments proof tho hahahha,2020-10-09
2636,taeil ten good dancing beginning brain thirteen first love nobody compared baby nobody ajfksmsnjdnsksksoaola,2020-10-09
2637,like interview references rookie days must golden period ten taeyong,2020-10-09
2638,finished listening mark yangyang jeno sungchan voice live vapp im hahahahahaha,2020-10-09
2639,saying got misfit track vid bop everyone snapped johnny jisung doyoung vlive renjun vlive misfit voice vlive one day nctzens spoiled everybody say thank nct,2020-10-09
2640,taeyong ten mic,2020-10-09
2642,still believe taeyong gets hate selfless humble one,2020-10-09
2647,5 20 heard taeil 100 million subscribers need make happen,2020-10-09
2650,taeyong met long time superm schedule joke u,2020-10-09
2652,trying coment saw misfit voice vlive goes comes back ends really busy cizennies,2020-10-09
2653,never obsessed anything nct daily exist chenji say hi jcc whats awsaz wink sun moon end men careers,2020-10-09
2656,ouhhhh taeyong ten tl welcome sun moon taeyong ten proud gaze ouhhhyes favorite episode 99line 당신은 내가 당신을 사랑하는 모든 의 건강을 돌보는 것을 잊지,2020-10-09
2657,one single person literally one video editor throws edits taeil attached moon,2020-10-09
2659,sun moon,2020-10-09
2661,indonesia ten becomes sepuluh wkwwk,2020-10-09
2664,four boys looks cute omg,2020-10-09
2665,tell taeyong leader soft caring,2020-10-09
2666,love combination,2020-10-09
2672,let talk tae necklace stunning,2020-10-09
2674,literally taeyong woah hit different,2020-10-09
