video_id,text,author,like_count,date_published,date_updated
dv9ydZstIYg,1:18 Taeil’s “It won’t pick up the sound” lol 😂,Uma Min,0,2021-02-06T04:46:30Z,2021-02-06T04:46:30Z
dv9ydZstIYg,6:34 this right here shows each of their  characters  love this episode so much ❤,zed.k.,1,2021-02-04T18:26:54Z,2021-02-04T18:26:54Z
dv9ydZstIYg,I lost it when Haechan randomly sing Jb- Boyfriend,zed.k.,0,2021-02-04T18:05:52Z,2021-02-04T18:05:52Z
dv9ydZstIYg,Taeil's Konglish never fails to makes us smile,zed.k.,0,2021-02-04T18:02:52Z,2021-02-04T18:02:52Z
dv9ydZstIYg,"4:11 4:11
4:11 4:11
서영호 움직이는 거 신기함",엔시티눈에서눈물나오는날숲에서득음합니다,0,2021-02-04T17:40:05Z,2021-02-04T17:40:42Z
dv9ydZstIYg,トリリンガルなのほんと凄いっ,asmasm89,0,2021-02-04T14:53:13Z,2021-02-04T14:53:13Z
dv9ydZstIYg,Episode ini yg paling lucu sun and moon hahahaha,wilda apriani,0,2021-02-04T12:18:45Z,2021-02-04T12:18:45Z
dv9ydZstIYg,Haechan my moodbooster 💚,wilda apriani,0,2021-02-04T12:01:30Z,2021-02-04T12:01:30Z
dv9ydZstIYg,راب يانقيانق 😭😭😭😭,SMAZA GIRL,0,2021-02-03T16:19:34Z,2021-02-03T16:19:34Z
dv9ydZstIYg,انجليزيه هيتشان ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههخههه,SMAZA GIRL,0,2021-02-03T16:19:16Z,2021-02-03T16:19:16Z
dv9ydZstIYg,هيتشان : introduce myself 😭😭😭😭,SMAZA GIRL,0,2021-02-03T16:18:46Z,2021-02-03T16:18:46Z
dv9ydZstIYg,we must protect yangyang,Bloom,0,2021-02-02T21:26:58Z,2021-02-02T21:26:58Z
dv9ydZstIYg,Haechan is too good for this world.,Bianca Yu,0,2021-02-02T20:16:31Z,2021-02-02T20:16:31Z
dv9ydZstIYg,Play this at my funeral so people won't cry,hazel coleen,0,2021-02-02T14:10:16Z,2021-02-02T14:10:16Z
dv9ydZstIYg,OMG this is the funniest eps of S&M 🤣🤣🤣,Debita Istifadah,0,2021-02-02T10:31:33Z,2021-02-02T10:31:33Z
dv9ydZstIYg,"No one:
Johnny: Namyanju? Namyangju? Ju? Ju?",Jui Deshpande,1,2021-02-02T07:27:09Z,2021-02-02T07:27:09Z
