,text,date_published
1973,video really understand shutaro member nct cause cute dance soo lit,2020-10-03
1974,2 must protected costs major uwus,2020-10-03
1975,yalll one thinks sungchan looks much like rowoon sf9 ok,2020-10-03
1978,haechan enjoying aegyo much way giggled taeil turn loves,2020-10-03
1979,taeil haechan helpful kind welcoming new members making open since wish live looooveee,2020-10-03
1980,arms shaking 5 push ups haechan whole mood,2020-10-03
1981,winwin cuteee tt ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,2020-10-03
1982,really see sungchan jungwoo friends somehow vibes shotaro cute omfg excited see future fighting p taeil cute hahaha,2020-10-03
1986,winwin brushed hairstyle end,2020-10-03
1987,reason think endearing always random members watching reacting show,2020-10-03
1988,sungchan make shocked think already know personality hahaha reaction winwin,2020-10-03
1989,5 48 haechan facts true never lose kind game bet lose reason tho,2020-10-03
1990,cuteness overload please die,2020-10-03
1993,shotaro speaking japanese cute heart djejjrkeke,2020-10-03
1995,talk way shotaro says shotaro imnida,2020-10-03
1997,new members cute,2020-10-03
2002,welcome club sungchan shotaro,2020-10-03
2003,cutee,2020-10-03
2005,love sungchan speaking voice shotaro baby already adopted,2020-10-03
2006,cackle every time haechan tells guests gtfo done talking xd,2020-10-03
2007,cute lol midnight,2020-10-03
2008,taeil heachan every episode end leave,2020-10-03
2011,shotaro opened mouth thats cute mommmmmmjahahajajiaia,2020-10-03
2013,everyone buckle sungchan shotaro powerful time feel bones,2020-10-03
2014,xiaojun watching makes happy,2020-10-03
2017,haechan making shotaro comfortable telling speak japanese,2020-10-03
2018,god powerful already,2020-10-03
2020,idk love sungchan shotaro times adorableee omg mark hbu scared go slowly forget sikeeeee never forget mark 5 years bias,2020-10-03
2021,shotato stop smile goshh trying loyal renjun,2020-10-03
2022,hinggggg baby baby baby many baby video uwuuwuwuwu hateuuu cant handle ㅠㅠㅠㅠ haechan ie baby bear love love love uwuwuwu giant baby sungchan utututu uri kiyowo shotaro chang fake baby maknae taeil oppa kiyowo otteokkeeㅠㅠㅠㅠㅠ nct 2020 fighting hae ya dwehhhh,2020-10-03
2025,haha love dismiss everyone,2020-10-03
2026,best comfortable confident front camera difficult process people hope realise majority fans already accepted welcomed wish long pleasurable career nct whatever else future holds,2020-10-03
2027,honestly loving channel providing us always leaves wanting hope continue series wondering many eps sun moon,2020-10-03
2028,excited seeing new members welcome sungchan shotaro,2020-10-03
2029,yuta appears show,2020-10-03
2030,oioi crying cute ㅠㅠ,2020-10-03
2033,people want protect world winwin jungwoo chenle jisung newest member shotaro welcome baby line rest nct members obviously cute something people want adopt,2020-10-03
2035,omg jsjsj shotaro dancing amazing mean seen tiktoks love man,2020-10-03
2039,someone please make stop cooing shotaro,2020-10-03
2040,chenle still able roast haechan lmao damn sungchan strong boi,2020-10-03
2044,shotaro moves sick feel like proud mom,2020-10-03
2045,ulta bias forever hendery shotaro lying,2020-10-03
2046,4 08 choked noodles,2020-10-03
2048,shotaro dancing gives flashbacks tiktoks,2020-10-03
2050,sungchan rapper omg predicted vocal,2020-10-03
2051,like start laughing tail aego,2020-10-03
2055,yesss waiting appear,2020-10-03
2057,1 18 taeil love sungchan cuteness awwwww awww awwww,2020-10-03
2058,jsjwjw im crying shotaro cute sungchan heart cant take anymore,2020-10-03
2059,ohh chenle laugh need hear everyday,2020-10-03
2060,winwin u look cute,2020-10-03
2061,love way nct loves taeil beautiful man breath get whole group hands,2020-10-03
2062,shotaro naturally cute uwu dancing,2020-10-03
2063,sub thai pls,2020-10-03
2064,awww remind jungwoo first joined nct soo shy soft cute,2020-10-03
2065,almost move bias,2020-10-03
2066,yeah shotaro natural cute,2020-10-03
2067,haechan icebreaking aegyo cracked smacked pillow sungchan short impactful one cringed shotaro natural cute face surprising taeil always make heart fluttered maybe haechan right taeil master aegyo,2020-10-03
2069,sungchan cool,2020-10-03
2071,rate sungchan care anymore cute shotaro adorable smiles healing,2020-10-03
2073,let get straight shotaro good looking adorable big babie talent definitely belongs nct change mind,2020-10-03
2074,shotaro aegyo materials,2020-10-03
2075,aghhhh love much,2020-10-03
2076,shotaro cute,2020-10-03
2077,made bit longer short point guest want go yet 8 10 mins would okay imo,2020-10-03
2078,sungchan shotaro welcome bias list,2020-10-03
2079,cant believe ones talking shotaro aced dancing beatbox omg pls son sooo great shookt,2020-10-03
2081,jungwoo raised sungchan rlly well must proud lmao,2020-10-03
2083,sungchan rlly something else huh,2020-10-03
2085,way say leave always sends,2020-10-03
2086,bro shotaro cute want take care,2020-10-03
2088,sungchan face shotaro dance,2020-10-03
2090,4 50 personal favourite part episode haechan giggles fucking cute forever cute even jaemin aegyo beat sorry jaem ndbdnansbebrbhrhrhr move,2020-10-03
2091,shotaro cute,2020-10-03
2092,sungchan already bias wrecking im,2020-10-03
2093,sungchan shotaro cute,2020-10-03
2094,possible love alreadt,2020-10-03
2095,died sungchan aegyo literally died winwin said 귀여워어 taeil crying replayed part many times miss taeil winwin interactions gonna die,2020-10-03
2096,tf ten,2020-10-03
2097,wish make longer,2020-10-03
2098,bias wrecking trying stay loyal park jisung,2020-10-03
2099,one literally one sungchan shotaro showing charms talent mee almost faint becuz cuteness pass,2020-10-03
2102,attacked haechan aegyo д sm something kid anyways always love aegyo confidence,2020-10-03
2103,shotaro cute sungchan damn tall,2020-10-03
2104,sungchan wrecking hard helpjksjnsjksks im trying stay loyal 22 boyfies,2020-10-03
2106,sungchan shotaro soo cute happy haechan taeil best make feel comfortable 3 also really happy seeing xiaojun winwin chenle standing together chinaline ftw,2020-10-03
2107,sungchan aegyeo unpredictable loll sooooo cutteee new aegyeo king haechan jungwoo jaemin hahhaha,2020-10-03
2108,distracted taeil amazing beatbox shotaro dancing,2020-10-03
2109,cute episode haechan cutest hear giggle haechan great mc,2020-10-03
2110,horrible push ups haechan carry little sister 10 minute walk arms feel like jelly afterwards endurance okay strength,2020-10-03
2111,ahhh sungchan aegyo already love lmao,2020-10-03
2113,one taeil check check sound,2020-10-03
2116,haechannnn work,2020-10-03
2119,taeil really hyung haechannie taeil really great making guest comfortable show shotaro seungchan guys support dont worry honey,2020-10-03
2121,seem nice,2020-10-03
2122,taeil ageyo really best baby,2020-10-03
2124,shotaro cuteee,2020-10-03
2125,omg sungchan shotaro cute really love baby haechan best world taeil aegyo cute,2020-10-03
2127,love themmmmmm,2020-10-03
2129,nct u make wish 20m v13ws 24hs,2020-10-03
2130,nobody chenle runing haechan eacj second,2020-10-03
2133,chenle teasing haechan favourite content,2020-10-03
2134,sungchan going lose jungwoo aegyo yall,2020-10-03
2135,thgis best episode far opinion loved ittttt,2020-10-03
2136,winwin xiaojun still look regal low light wth,2020-10-03
2139,sungchan shame love,2020-10-03
2140,sungchan officially bias perfect love,2020-10-03
2141,omg shotaru uses boku get cuter,2020-10-03
2143,look cute nervous,2020-10-03
2145,shotaro hi im shotato love,2020-10-03
2146,really loving show maybe fav thing nct daily started,2020-10-03
2147,shotaro cute sits talks starts dancing demon comes mean guys seen tiktoks,2020-10-03
2149,sungchan 4 09 already dead shotaro 4 28 already dead sis omg 911 911 emergency sis sister get killed aegyo,2020-10-03
2150,sungchan cutie,2020-10-03
2151,taeil beatboxing never know happy talent taeil,2020-10-03
2153,bias list peacefully existing sungchan imma ruin girls whole career,2020-10-03
2155,3 31 shotaro shown face like would literally buy ice cream mean would say yess everything say,2020-10-03
2158,shotaro sungchan exsits tf bias,2020-10-03
2159,sungchan nct first lefty virgo one beat haechan something doyoung never letting go adoption papers,2020-10-03
2161,theyre cute omg,2020-10-03
2165,love haechan calls shotaro,2020-10-03
2166,one even onew even xiumin even baekhyun taeil real fake makne cutest aegyo,2020-10-03
2167,way haechan hurled aegyo mean shoes,2020-10-03
2168,shotaro got whipped sungchan cute 3 ugh best bois,2020-10-03
2169,shotaro ugly,2020-10-03
2170,best episode funniest thing ive ever seen,2020-10-03
2171,sungchan shotaro aegyo look cute omg,2020-10-03
2172,shotaro cutee,2020-10-03
2173,4 51 im sorry haechan cutest giggless,2020-10-03
2174,cute,2020-10-03
2175,ahhhhhh gonna lit ಥ ಥ,2020-10-03
2176,aegyo battle jungwoo please,2020-10-03
2177,awww cuties wait see,2020-10-03
2179,cutest babies,2020-10-03
2180,haechan taeil aegyo shaking shotaro sungchan coming steal title hahahahha,2020-10-03
2183,dj standing lookin fine hot holy,2020-10-03
2184,shotaro cute even tho anything im sjwhdhedhdhehjdhdjdhdjshsjsbs,2020-10-03
2186,believe taeil 05 line lmao,2020-10-03
2189,cute,2020-10-03
2190,rumor someone still said goodnight back haechan,2020-10-03
2191,sungchan literally looks like taeyong jaehyun child,2020-10-03
2193,sungchan shotaro welcome playground thank nct waiting days guys hope meet vlive,2020-10-03
2194,cute huh heart handle,2020-10-03
2196,look cute omg crying,2020-10-03
2197,ahh two new bias wreckers,2020-10-03
2199,whys haechan savage,2020-10-03
2200,smiling hard omg really excited new members know,2020-10-03
2201,see excited czennies see new members look views hahaha adorableee,2020-10-03
2202,shotaro yes sure born ugly yes,2020-10-03
2203,gaseyo episodes really made laugh,2020-10-03
2205,knowing jungwoo sungchan trained together feel boy also crackhead,2020-10-03
2206,love kids protect life,2020-10-03
2208,okay sungchan world variety ready,2020-10-03
2210,sicheng covering face sungchan aegyo endearing cute 4 11,2020-10-03
2211,haechan sungchan shotaro leave haechan usual members leave ಠ ಠ,2020-10-03
2213,cant wait another show sungchan,2020-10-03
2214,sungchan cuuuuuute,2020-10-03
2216,im sorry love yall skip aegyo never handle cringe,2020-10-03
2217,idk haechan makeup transferred another member face neck two different colors said really glad particular episode seeing new members really like shotaro goes bias line great dancer cute 3 looks like embodiment,2020-10-03
2220,nctzen thrilled new members,2020-10-03
2221,shotaro tall,2020-10-03
2224,shotaros smile contagious omg hes cute,2020-10-03
2225,sungchannnnnn successfully stolen heart,2020-10-03
2226,nct breathes haechan leave,2020-10-03
2227,shotaro special point besides eye smile definitely adorably shy uwu surprised sungchan younger lol,2020-10-03
2228,fresh new aegyo phase yet,2020-10-03
2229,shotaro reminds mashiho cute style,2020-10-03
2230,way winwin chenle xiaojun keep eyes shotaro sungchan sooo cute,2020-10-03
2231,sungchan seems like mess hahhahaha cant wait see interactions,2020-10-03
2232,shotaro adorable,2020-10-03
2234,love audience every sun moon,2020-10-03
2235,sungchan taking care shotaro,2020-10-03
2236,see sungchan aegyo believe sungchan jungwoo friend,2020-10-03
2237,shotaro cutest person alive,2020-10-03
2238,nct aegyo masters prepared jaemin mark jungwoo yuta haechan,2020-10-03
2243,shotaro hope know adopted child nos,2020-10-03
2245,loved way told shotaro say speak japanese,2020-10-03
2246,sungchan good looking looking forward sungchan debut,2020-10-03
2248,haechan saying young fresh meanwhile taeil hahahhahaah,2020-10-03
2249,feel like sungchan possessed spirit jungwoo esp aegyo part oh gawddddd,2020-10-03
2250,shotaro cute want squish cheeks,2020-10-03
2251,sungchan aegyo got heart attack,2020-10-03
2252,yall im,2020-10-03
2253,feel like sungchan possessed spirit jungwoo esp aegyo part oh gawddddd,2020-10-03
2254,hyuck giggles asmr dont touch,2020-10-03
2255,shotaros cutest please im tearing,2020-10-03
2256,haechan said showing aegyo important idol imagine hollywood artists must would world gonna,2020-10-03
2257,sungchan personnality weird love,2020-10-03
2258,shotaro handsome saw tiktok talented dont care trush blame shotaro fighting,2020-10-03
2259,yeheeeeeyyyyy two new memberssss,2020-10-03
2261,wowww xiaojun winwin handsome,2020-10-03
2263,ih shutaro lucuuuu,2020-10-03
2265,awww cuteee,2020-10-03
2268,shotaro episode,2020-10-03
2269,sungchan aegyo give speechless adroble,2020-10-03
2270,start loving,2020-10-03
2272,new nct member,2020-10-03
2273,best show2020,2020-10-03
2274,winwin freaking handsome,2020-10-03
2275,shotarooo little brother please 3,2020-10-03
2276,finally hear shotaro,2020-10-03
2277,haechan wow look young fresh would think late twenties wen actually age lol,2020-10-03
2280,gonna lie sun moon made love taeil usually reserved members around since talking haechan dynamics good gets chance shine,2020-10-03
2282,gonna lie sun moon made love taeil usually reserved members around since talking haechan dynamics good gets chance shine,2020-10-03
2283,baby sungchan really shameless,2020-10-03
2284,sungchan giving jaehyun charisma jaemin aegyo energy vibes time asdfghjkl,2020-10-03
2285,shotaro speaks korean cuteee,2020-10-03
2287,sense another crackhead name sungchan,2020-10-03
2288,stan,2020-10-03
2289,haechan wow look young fresh also haechan age,2020-10-03
2290,haechan whats strong point shotaro good dancing trust babes know saw tiktoks,2020-10-03
2292,sun moon best show ever,2020-10-03
2293,haechan sungchan aegyo winwin covering eyes like 18 stuff,2020-10-03
2294,cute heart shook appeared something telling gon next jaemin bit much split personality,2020-10-03
2295,take mic whilst waving hands saying goodbye haechan pls,2020-10-03
2296,nct soulder gangster johnny taeyong winwin lucas renjun welcoming sungchan,2020-10-03
2297,feel like melting shotaro eye smile made soft,2020-10-03
2298,shotaro want learn korean well one yuta suitable teach think close future,2020-10-03
2299,cute,2020-10-03
2300,sungchan get bag take home,2020-10-03
2301,verry exited 2 members cute,2020-10-03
2302,sungchan look like bae jin young handsome,2020-10-03
2303,shotaro age soooooo cute especially smile,2020-10-03
2306,people said shotaro belong nct,2020-10-03
2307,wait think name tag taeil hyeong terbalik lol,2020-10-03
2308,sungchan truly jaehyun ancestors power jeong also gonna get droughts ready,2020-10-03
2309,xiaojun uwah 4 11 babie amazed lmao,2020-10-03
2310,winwin best supporter haha cute,2020-10-03
2313,shotaro face aegyo,2020-10-03
2315,sungchan shameless gives jungwoo jaemin vibes,2020-10-03
2316,oh goodness shotaro undeniably cute uwu wanna pinch cheeks,2020-10-03
2317,sungchan already loveable person happy debuting wish luck world 3 cutest baby ever yet feel like gonna next member join nct strong idk line lmao already ult bias lols,2020-10-03
2318,shotaro need aegyo bcs really cute arrghhh shotaro,2020-10-03
2319,ooooooo sungchan rapper yasssssssssss,2020-10-03
2320,haechan gagging noise aegyo made laugh hard mom complained hahahahaha,2020-10-03
2321,sungchan officially part nct bias list shotaro quickly becoming favorite cutie cute well nct,2020-10-03
2323,haechan aegyo nct loud puking noises taeil aegyo nct uwu really love taeil hyung much,2020-10-03
2324,let talk sungchan cuteee,2020-10-03
2325,oh god sooo nervous okay sooo cute af,2020-10-03
2326,think sungchan learns aegyo professional aegyo teacher na jaemin,2020-10-03
2327,one sungchan 4 08 haechan start regretting life choice taeil nervous laughter xiaojun woah winwin pretend see chenle proud sungchan shotaro heart eyes sungchan also questioning tf,2020-10-03
2329,cute opposite ways shotaro shy cutie sungchan shamelessly cute,2020-10-03
2330,already love much,2020-10-03
2331,sungchan shotaro aegyo feel fly t_t cutie t_t,2020-10-03
2332,feels like filming sm basement,2020-10-03
2333,shotaro cute already breathing nothing born cute sungchan ghoster fine marupok naman ako,2020-10-03
2334,4 08 wasnt expecting omg im crying hes hella funny,2020-10-03
2335,helllooo freshieess,2020-10-03
2337,waaaaah welcome group sungchan shotaro wait two,2020-10-03
2340,awww new members adorable precious protect costs,2020-10-03
2341,okay jaemin one member aegyo,2020-10-03
2344,joining nct 127 future,2020-10-03
2345,nct learned much love heart give seriously endless shotaro sungchan already love loads fighting guyssssss,2020-10-03
2346,cute 4 09,2020-10-03
2347,adorable,2020-10-03
2349,jung sungchan new shoulder gangster,2020-10-03
2350,ok criminal shotaro criminal fricking cute adorable even try like understand,2020-10-03
2351,best episode ever yeah moon sun channel hitting views hhhh,2020-10-03
2352,china line glowing,2020-10-03
2353,sunchan taeyong jaehyun love child look guy,2020-10-03
2354,sun moon winwin yuta pleaseee,2020-10-03
2355,nobody jaemin jungwoo shaking seungchan end whole aegyo career,2020-10-03
2356,winwin mood haechan aegyo istg,2020-10-03
2357,words cannot explain whipped two moment eyes landed ridiculous 23 lovable,2020-10-03
2358,winwin bright smile,2020-10-03
2360,let talk fact shotaro needs try aegyo naturally cutie pie,2020-10-03
2362,shotaro cute omg,2020-10-03
2363,shotaro cute older brother,2020-10-03
2365,always waiting new episode sun moon entertaining especially two mc,2020-10-03
2367,shotaro sit still look cute ouf,2020-10-03
2368,prince xiaojun standing,2020-10-03
2370,love,2020-10-03
2371,3 56 haechan aegyo huuwweeeek stop laughing ﾉ ﾉ,2020-10-03
2372,ah love sungchan shotaro much cute heart feels happy seeing smile wait content best bois sungchan shotaro bbs,2020-10-03
2373,short moon sun sssi,2020-10-03
2375,great sense talent readiness perform anticipating lot,2020-10-03
2376,sungchan shorato cutie piiiiiesss,2020-10-03
2377,shotaro soooooooo cute,2020-10-03
2379,winwin proud dad smile cute haha,2020-10-03
2381,sungchan shotaro,2020-10-03
2382,shutaro cutieeee love much,2020-10-03
2383,seungchan still debut yet also seungchan barks push ups aegyo gets nctzens confuse taeyong,2020-10-03
2385,short video haechan taking advantage new members lol,2020-10-03
2388,ahhh sungchan shotaro cute handle,2020-10-03
2391,expect sungchan aegyo overload like jaemin jungwoo meanwhile jaemin jungwoo welcome sungchan,2020-10-03
2392,1 35 unhear,2020-10-03
2393,hope shotaro meet treasure j line asahi haruto mashiho yoshi become good friends hope meet soon,2020-10-03
2399,taeil hermoso te amo,2020-10-03
2400,way editor nim use v shotaro expression cutee,2020-10-03
2402,czenniess assemble join str3aming party mv rn make hashtag trending twt czennies,2020-10-03
2405,sungchan shameless im embarrassed aegyo like h hate,2020-10-03
2406,sotaro smol cutie sir fool seen done tiktok added duality line,2020-10-03
2409,sungchan seems comfortable everything nctzen even realize debuted,2020-10-03
2410,winwin 01 34 look cool,2020-10-03
2411,winwin cute,2020-10-03
2412,sungchan shotaro nice meet,2020-10-03
2413,finally see new family nct,2020-10-03
2416,welcome songchan shotaro,2020-10-03
2420,haechan taeil got new friend yesss sungchan sense humor hahahahahahaha shotarooo ahahahaha cute reee lovee guysss haechan lyke nee kaseyo,2020-10-03
2421,lmao haechan taeil seungchan shotaro agyoo funny,2020-10-03
2424,shotaro cutie,2020-10-03
2425,jaemin triggered lol winwin sungchan cute,2020-10-03
2428,sungchan something else think coming bias list,2020-10-03
2429,way taeil say japanese im soft crying inside,2020-10-03
2430,waiting thisss,2020-10-03
2431,hereby pledge protect shotaro everything babyyy,2020-10-03
2432,welcome new babies,2020-10-03
2433,shotaro cutiepie im crying,2020-10-03
2436,one think sungchan looks like jaejoong,2020-10-03
2438,shotaro speaks heart stops said said,2020-10-03
2439,bad day video good day,2020-10-03
2440,taeil cute,2020-10-03
2441,shotaro adorable,2020-10-03
2443,cute even aegyo omgggggkrldnfkmdofmwlskw combusts,2020-10-03
2444,lmao sungchan steal mic,2020-10-03
2445,really like let shotaro speak japanese aegyo cute rooting shotaro fighting,2020-10-03
2446,sungchan born nct member,2020-10-03
2447,sungchan character tho sense chaotic aegyo personality lmao,2020-10-03
2449,im laughing number memes created sungchan shotaro even debuted yet,2020-10-03
2452,shotaro nct uwu uwu uwu shotaro tiktok wanna choke want touch little dangling thing,2020-10-03
2455,sungchan savage fearless already wait see,2020-10-03
2457,haechan taeil dynamic fun,2020-10-03
2458,sungchan aegyo really makes uncomfortable lmao,2020-10-03
2459,oh sungchan might nana competitor aegyo 왕 nct,2020-10-03
2461,4 08 sungchan aegyo make stress away,2020-10-03
2462,knows shotaro tik tok,2020-10-03
2463,czennies spoiled fandom complaining tho enjoying contents sm forget appreciate music str34ming pleasee tell czennies please remember 5 days get new music eventhough track vid soo best str34m tehir mv rn 5 days coz day busy hype new musics sm give us silence week nct 2020 cb content hype old music show excitment waiting nothing till track vid release,2020-10-03
2464,honestly sungchan sweet shotaro adorable seen perform anything fond already,2020-10-03
2465,4 09 screamed pfbskfhgdspfirhdgf cute,2020-10-03
2466,omg new members precious,2020-10-03
2467,dude love shotaro sungchan,2020-10-03
2469,happy get content new members,2020-10-03
2470,beautiful,2020-10-03
2471,cute wait next epoxide,2020-10-03
2472,sungchan literally fearless love much already,2020-10-03
2475,shotaro adopting welcome world second son,2020-10-03
2478,one best nct daily contents despite like impromptu settings prod hahaha variety kings,2020-10-03
2480,haechan knack embarrassing people fuckin cant,2020-10-03
2481,shor sungchan seviyom sizi,2020-10-03
2483,one thinking one haechan referring best aegyo whole world jaemin,2020-10-03
2485,best episode far,2020-10-03
2486,haechan sunbaenim aura despite new members similar age 1 year younger xd,2020-10-03
2487,think love shotaro,2020-10-03
2488,shotaro cute im gonna word,2020-10-03
2489,guys found pics sungschan predut want see cant find,2020-10-03
2490,shotaro sungchannn arghhhhhhh cuteeee,2020-10-03
2491,shotaro cute,2020-10-03
2492,cute,2020-10-03
2493,oh god exactly needed,2020-10-03
2494,shotaro gets dance nctzens isgaishskhskshdksjsjhslajsishsisdusoudhdjshd,2020-10-03
2505,shotaro breathes hjajxsjjxsjx cute frickin adorable ily,2020-10-03
2507,winwin look cute love much xiaojun look cute love,2020-10-03
2508,haechan dont bring mic also haechan good night,2020-10-03
2509,shotaro fighting lovely boy 3333,2020-10-03
2511,shotaro cute,2020-10-03
2514,haechan giggling like shy schoolgirl taeil aegyo 4 50 really got ngl made giggle like shy schoolgirl lmao,2020-10-03
2515,taeil haechan sungchan shotaro nct,2020-10-03
2516,love crackheads right crackheads super extrai love audience,2020-10-03
2517,offf waiting day shotaro multi lingual problems,2020-10-03
2518,know going fall hard sungchan,2020-10-03
2520,taeil eldest yet cutest nct,2020-10-03
2521,shotaro speaks tiny nooooo,2020-10-03
2522,haechan push ups,2020-10-03
2524,subtitles always languages kisses spanish many nctzen america,2020-10-03
2526,shotaro lil smile 3 14 let take bias list,2020-10-03
2527,im supposed sleep already im fanboying,2020-10-03
2530,happy see chenle winwin together happy see bonding china line together,2020-10-03
2531,3 42 shotaro little nod aegyo already,2020-10-03
2532,president chenle crossing arms ruining haechan career kid literally haechan nightmare lmao,2020-10-03
2533,aah wish yuta shotaru really want see interaction japanese line hoping contents see together praying happen please sm,2020-10-03
2534,felt strong jaemin vibes sungchan super shameless aegyo lmao,2020-10-03
2536,haechan felt cringe aegyo lol,2020-10-03
2537,im throw phone bcs sungchan aegyo like handle,2020-10-03
2538,haechan shut cant even proper push much better,2020-10-03
2539,content perfect,2020-10-03
2540,3 23 winwin clapping smiling shotaro danced yuta like joke,2020-10-03
2541,uri maknae taeil say shotaro cute handsome,2020-10-03
2542,wake see happy waiting come lol love sm really cuties haechan saying leave takes basically memorized,2020-10-03
2543,idk winwin attention,2020-10-03
2544,best thing show leave right away,2020-10-03
2546,reaction sungchen aegyo winwin,2020-10-03
2547,wait sungchan really really comfortable show true self born entertainer shows haechan jaemin jungwoo competition shotaro naturally cute wait able speak korean fluently damn nctzens stan right group nct 2020 fighting haedwaaaee,2020-10-03
2548,really love haechan taeil especially aegyo way welcome sungchan shotaro looking forward performances future projects,2020-10-03
2551,believe really get another jungwoo alike member guys know happen jungwoo jaemin sungchan aegyo battle even survide,2020-10-03
2552,shotaro ntg still soo cutee untill stands dance,2020-10-03
2555,watched taeil threat show taeil best hyung oldest among really soft,2020-10-03
2556,cute support lot deserve babies know else say jajaja,2020-10-03
2557,look like taeil trying hard relate kids lmao,2020-10-03
2558,seriously adorable,2020-10-03
2560,4 09 haechan new contender wanna see match boy jungwoo era wreck us complaining,2020-10-03
2562,cute shotaro,2020-10-03
2563,haechan senior cute,2020-10-03
2564,want ask shotaro cute shy dancing really cool confident imma cry cute,2020-10-03
2565,shotaro sungchan welcome ncccccct neo crazy clumsy crack chaos cool city technology,2020-10-03
2566,need aegyo battle jaemin sungchan jungwoo,2020-10-03
2568,think shotaro still looks shy members compared sungchan seems started getting along members,2020-10-03
2570,aegyo,2020-10-03
2572,dying shy go crazy,2020-10-03
2573,imagine aegyo battle sungchan jaemin jungwoo sm waiting,2020-10-03
2574,stop shotaro cute,2020-10-03
2575,cute love shotaro sungchan,2020-10-03
2578,shotaro maaaan boy forever hip thrusting idk,2020-10-03
2579,taeil feeling threatened new adopted son aegyo lol help sungchan aegyo gave taeil vibe 4 09,2020-10-03
2582,haechan lil giggle watched taeil aegyo 3,2020-10-03
2583,intro sounds familar title hmmmm,2020-10-03
2584,sungchan staying unfazed aegyo gonna fit right definitely neo lmao,2020-10-03
2585,conclusion winwin best aegyo episode boy literally breathes aegyo,2020-10-03
2590,xiaojun cutie watching side,2020-10-03
2593,omg bias jungwoo aegyo rank shaking,2020-10-03
2594,shotaroo cuteeeee,2020-10-03
2603,sungchan cute reacted haechan show gun hand gesture hshshs heart 03 00,2020-10-03
2604,shotaro u run pocket,2020-10-03
2605,cant wait see fully weird sungchan lmfaoooaoaoaodkslewjldsf,2020-10-03
2606,shotaro nothing shotaro dancing fall love shy dancing become really confident really love,2020-10-03
2609,taeil haechan reality show,2020-10-03
2610,shotaro cutie oh god,2020-10-03
2612,cute,2020-10-03
2613,one gets really exited see xiaojun rest nct like whole life love sungchan shotaro though cant wait debut,2020-10-03
2614,shotaro omghdj baby love,2020-10-03
2616,shotaro cute speaks korean sounds like baby turns man speaks japanese,2020-10-03
2617,cuteeeee,2020-10-03
2618,sungchan wrecked bias list confident man,2020-10-03
2620,shotaro shy show us skills wbk king dance,2020-10-03
2622,sungchan shotaro cute,2020-10-03
2625,almost spit food seeing sungchan aegyo shook core man hahahahha,2020-10-03
2628,sungchan aego wait wtf oh nooooo heart,2020-10-03
2630,4 53 winwin saying cute taeil aegyo ㅠㅠ since ive seen winil interaction huhu wait winwin turn,2020-10-03
2631,welcome nct shotaro sungchan,2020-10-03
2632,sun moon tell guest leave,2020-10-03
2634,ksksksj almost choked chips sungchan aegyo help still love,2020-10-03
2636,falling love shotaro cute,2020-10-03
2637,guess shoot series members took photo shoot,2020-10-03
2639,shotaroooooo fucking cute,2020-10-03
2643,taeil reaction sungchan aegyo cute lmao,2020-10-03
2644,wanting see jaemin sungchan ottoke song together,2020-10-03
2647,shotaro tiny,2020-10-03
2652,1 34 1 36 haechan whyhow unhear,2020-10-03
2653,taro cute,2020-10-03
2657,shook shotaro dancing even though si abrupt taeil beat boxing immediately danced great flow grace,2020-10-03
2662,thinkin good shotaro dance big uwu energy speak korean cute sexc time whole week adorable precious figthing learn korean shotaro looking forward u,2020-10-03
2663,haechan every episode leave,2020-10-03
2666,tiktok shotaro came,2020-10-03
2668,shotaro cute mah heart exploded,2020-10-03
2669,waiting shotaro sungchan,2020-10-03
2670,sungchan single handedly ruin image thats nct,2020-10-03
2674,way haechan said aegyo winwin covering face lmfao,2020-10-03
2675,cute whenever shotaro shake hand use hand,2020-10-03
2677,shotaro good body look fit perfect,2020-10-03
2678,please make till 20 episodes pleaseee hahah,2020-10-03
2679,nobody talking sungchan cute,2020-10-03
2682,one bothered sungchan aegyo,2020-10-03
2683,think new members used haechan positive weirdness yet,2020-10-03
2684,still waiting haechan mc,2020-10-03
2689,aegyo line jungwoo haechan jaemin sungchan new member aegyo line taeil joke,2020-10-03
2692,im always excited another episode show btw good see jaehyun winwin together next episode mean please,2020-10-03
2695,shotaro eyes smile really look cute,2020-10-03
2696,exo ls catching new nct members exo fell another man serving millitary,2020-10-03
2697,appropriate hazing new boys,2020-10-03
2699,yass haechan feel shotaro cute even nothing,2020-10-03
2700,episode aswaz ok nct member x sungchan shotaro,2020-10-03
2702,4 08 see way sungchan aegyo see gonna f crackhead like nct hyung,2020-10-03
2703,proud uwu,2020-10-03
2707,handle shotaro cuteness,2020-10-03
2708,shotaro yuta together gonna wreck,2020-10-03
2709,shotaro cute effortlessly without aegyo tot,2020-10-03
2710,moon taeil love youuuuuuuuuuuu,2020-10-03
2712,shotaro speaks mighty υωυ language squad,2020-10-03
2713,others member photoshoot,2020-10-03
2716,winwin handsome,2020-10-03
2721,ult sungchan haechan 3,2020-10-03
2724,shotaro eye smile cuteeeee,2020-10-03
2725,seriously shotaro killing cuteness,2020-10-03
2728,concluded shotaro cute anything else becomes sexy dancing,2020-10-03
2729,basically chenle roasting hyuck 6 00 straight,2020-10-03
2732,help taeil checking mic 3 10 way say check extra,2020-10-03
